#SRC:SGRA,DATE(MJD):57850,FREQ:226.1918GHz
#time(UTC),T1,T2,U(lambda),V(lambda),Iamp(Jy),Iphase(d),Isigma(Jy)
04.45416677,AA,PV,-3716668160.0000,-5337707008.0000,0.02258318,68.5915,0.00544140
04.45416677,PV,SP,-493329056.0000,8568830464.0000,0.05339762,148.0474,0.04862742
04.45694447,AA,PV,-3718444800.0000,-5336392704.0000,0.01393237,20.1532,0.00507523
04.45694447,PV,SP,-490549248.0000,8569005056.0000,0.07033127,-72.4056,0.04855152
04.45972216,AA,PV,-3720218880.0000,-5335077376.0000,0.01919461,-103.3463,0.00502849
04.45972216,AA,SP,-4207987968.0000,3234101504.0000,0.17145023,1.0000,0.00803845
04.45972216,PV,SP,-487769152.0000,8569178624.0000,0.07547329,13.5469,0.04847426
04.46249986,AA,PV,-3721991680.0000,-5333762048.0000,0.01908982,-53.0983,0.00465821
04.46249986,AA,SP,-4206980608.0000,3235589376.0000,0.17929914,0.5556,0.00744400
04.46249986,PV,SP,-484988832.0000,8569351680.0000,0.01285598,-48.8554,0.04839780
04.46527791,AA,PV,-3723762176.0000,-5332445696.0000,0.01757837,18.6380,0.00442803
04.46527791,AA,SP,-4205970176.0000,3237077248.0000,0.17925469,0.0768,0.00707379
04.46527791,PV,SP,-482208288.0000,8569523200.0000,0.06843200,115.4531,0.04832140
04.46805561,AA,PV,-3725530368.0000,-5331128832.0000,0.02250445,27.4489,0.00442687
04.46805561,AA,SP,-4204957952.0000,3238564864.0000,0.16363377,-0.2669,0.00706952
04.46805561,PV,SP,-479427424.0000,8569693696.0000,0.06530804,25.5547,0.04824509
04.47083330,AA,PV,-3727297536.0000,-5329811456.0000,0.02656035,47.2007,0.00450511
04.47083330,AA,SP,-4203943424.0000,3240051968.0000,0.17800471,-3.0871,0.00719207
04.47083330,PV,SP,-476646272.0000,8569863168.0000,0.02398656,-65.5593,0.04816885
04.47361100,AA,PV,-3729061888.0000,-5328493568.0000,0.01279315,155.3474,0.00480168
04.47361100,AA,SP,-4202926592.0000,3241538560.0000,0.17264800,1.9562,0.00766293
04.47361100,PV,SP,-473864960.0000,8570032128.0000,0.03511978,-73.6321,0.04809269
04.47638905,AA,PV,-3730824192.0000,-5327174656.0000,0.00841323,-139.1138,0.00474444
04.47638905,AA,SP,-4201907456.0000,3243024896.0000,0.17050752,-0.2557,0.00756968
04.47638905,PV,SP,-471083360.0000,8570199040.0000,0.03166699,108.6334,0.04801660
04.47916675,AA,PV,-3732584960.0000,-5325855232.0000,0.00874240,31.4229,0.00516927
04.47916675,AA,SP,-4200886272.0000,3244510720.0000,0.16542874,-2.2504,0.00824385
04.47916675,PV,SP,-468301408.0000,8570365952.0000,0.04513777,19.3553,0.04794059
04.48194444,AA,PV,-3734343424.0000,-5324535296.0000,0.01037756,69.2866,0.00434857
04.48194444,AA,SP,-4199862784.0000,3245996544.0000,0.18261769,0.2696,0.00693275
04.48194444,PV,SP,-465519296.0000,8570531840.0000,0.12829815,129.0734,0.04786466
04.48472214,AA,PV,-3736100352.0000,-5323214848.0000,0.00318320,-126.1043,0.00427201
04.48472214,AA,SP,-4198836992.0000,3247481856.0000,0.17622750,-1.3557,0.00680837
04.48472214,PV,SP,-462736896.0000,8570696192.0000,0.05946023,88.8130,0.04778879
04.48749983,AA,PV,-3737854720.0000,-5321893888.0000,0.00603508,81.5805,0.00424940
04.48749983,AA,SP,-4197808896.0000,3248966656.0000,0.18896288,0.3850,0.00676989
04.48749983,PV,SP,-459954240.0000,8570860544.0000,0.14082456,-98.2632,0.04771302
04.49027789,AA,PV,-3739607296.0000,-5320571904.0000,0.01348322,-5.6826,0.00413296
04.49027789,AA,SP,-4196778752.0000,3250451200.0000,0.18457872,1.5524,0.00658212
04.49027789,PV,SP,-457171328.0000,8571022336.0000,0.07319914,-138.2691,0.04763730
04.49305558,AA,PV,-3741358336.0000,-5319249408.0000,0.01346825,7.3858,0.00413575
04.49305558,AA,SP,-4195746560.0000,3251935232.0000,0.18027288,1.3567,0.00658429
04.49305558,PV,SP,-454388160.0000,8571184128.0000,0.15603032,102.9926,0.04756167
04.49583328,AA,PV,-3743106816.0000,-5317926400.0000,0.02196001,-12.7271,0.00413007
04.49583328,AA,SP,-4194711808.0000,3253419008.0000,0.17823607,-0.3223,0.00657299
04.49583328,PV,SP,-451604736.0000,8571344896.0000,0.03341927,-116.9413,0.04748612
04.49861097,AA,PV,-3744853504.0000,-5316602880.0000,0.02905661,20.2883,0.00410286
04.49861097,AA,SP,-4193674496.0000,3254902272.0000,0.17771934,-0.1557,0.00652762
04.49861097,PV,SP,-448821120.0000,8571505152.0000,0.10866729,34.4429,0.04741064
04.50138903,AA,PV,-3746598400.0000,-5315278336.0000,0.02176129,-12.2285,0.00408559
04.50138903,AA,SP,-4192635648.0000,3256385280.0000,0.18862010,-2.9457,0.00649717
04.50138903,PV,SP,-446037216.0000,8571663360.0000,0.09127344,89.2886,0.04733921
04.50416672,AA,PV,-3748341248.0000,-5313953792.0000,0.03196017,-10.1232,0.00410129
04.50416672,AA,SP,-4191594496.0000,3257868032.0000,0.16974102,-0.7902,0.00652039
04.50416672,PV,SP,-443253056.0000,8571821056.0000,0.05983016,-128.2665,0.04725990
04.50694442,AA,PV,-3750047232.0000,-5312654848.0000,0.03017363,56.0052,0.00420749
04.50694442,AA,SP,-4190550528.0000,3259350272.0000,0.17409719,2.1121,0.00655363
04.50694442,PV,SP,-440524416.0000,8571975168.0000,0.06940056,-8.3037,0.04815862
04.55972207,AA,SP,-4170276864.0000,3287471360.0000,0.19253228,4.8005,0.00655956
04.55972207,AP,SP,-4171060480.0000,3289104128.0000,0.19373628,-29.0890,0.04828509
04.56250012,AA,SP,-4169210624.0000,3288916480.0000,0.19326525,1.0935,0.00634670
04.56250012,AP,SP,-4170059008.0000,3290461184.0000,0.19608412,-3.2946,0.04423784
04.56527781,AA,AP,848601.6875,-1544737.3750,2.52852038,-0.0267,0.00387402
04.56527781,AA,SP,-4168120064.0000,3290391040.0000,0.16845283,0.5875,0.00588856
04.56527781,AP,SP,-4168968704.0000,3291935744.0000,0.17553987,8.1327,0.04758636
04.56805551,AA,AP,848650.7500,-1545036.6250,2.53080432,-0.3249,0.00381910
04.56805551,AP,SP,-4167876352.0000,3293409792.0000,0.14516171,-10.6525,0.05848778
04.57083321,AA,AP,848699.2500,-1545335.8750,2.53266621,-0.0046,0.00386316
04.57083321,AP,SP,-4166781696.0000,3294883584.0000,0.13594439,12.1052,0.06041838
04.57361126,AA,AP,848747.3125,-1545635.2500,2.53462568,0.2518,0.00384348
04.57361126,AA,SP,-4164836096.0000,3294811392.0000,0.18461643,0.8070,0.00632345
04.57638896,AA,AP,848794.8750,-1545934.5000,2.53659085,-0.3425,0.00380201
04.57638896,AA,SP,-4163736832.0000,3296284160.0000,0.16975633,-1.2145,0.00561286
04.57638896,AP,SP,-4164585472.0000,3297830144.0000,0.17213250,5.2284,0.04885281
04.57916665,AA,AP,848840.9375,-1546227.8750,2.53813209,0.5540,0.00393530
04.57916665,AA,SP,-4162635008.0000,3297756416.0000,0.18395361,1.0571,0.00617536
04.57916665,AP,SP,-4163506432.0000,3299273216.0000,0.18869660,-8.1614,0.04592805
04.58194435,AA,SP,-4161531648.0000,3299228160.0000,0.17441942,0.3497,0.00615092
04.58472240,AA,SP,-4160426240.0000,3300699904.0000,0.18645608,-1.4400,0.00611371
04.58750010,AA,SP,-4159317760.0000,3302171136.0000,0.18136802,1.2064,0.00613133
