#SRC:SGRA,DATE(MJD):57849,FREQ:229.0707GHz
#time(UTC),T1,T2,U(lambda),V(lambda),Iamp(Jy),Iphase(d),Isigma(Jy)
08.93194413,AA,AZ,2608669952.0000,-3126574848.0000,0.35725018,-4.1378,0.00815058
08.93194413,AA,LM,2221432320.0000,-2703442432.0000,0.21243246,-2.9021,0.00580746
08.93194413,AA,SP,-419000288.0000,4759296000.0000,0.37910199,-0.5546,0.00484291
08.93194413,AZ,LM,-387237600.0000,423132384.0000,2.38918073,-6.9992,0.15124857
08.93194413,AZ,SP,-3027670272.0000,7885870080.0000,0.12203070,6.4603,0.12589995
08.93194413,LM,SP,-2640432640.0000,7462738432.0000,0.26468839,-128.7621,0.08984716
08.93472219,AA,AZ,2609905920.0000,-3127497216.0000,0.34762497,-4.5015,0.00815298
08.93472219,AA,LM,2221933568.0000,-2704228096.0000,0.20518283,-3.3105,0.00636618
08.93472219,AA,SP,-415740160.0000,4759443456.0000,0.38233883,-0.6530,0.00485228
08.93472219,AZ,LM,-387972352.0000,423269408.0000,2.38718394,-6.1186,0.16542654
08.93472219,AZ,SP,-3025646080.0000,7886941184.0000,0.19978662,-135.5181,0.12585966
08.93472219,LM,SP,-2637673728.0000,7463671808.0000,0.17251406,-69.7353,0.09842816
08.93750024,AA,AZ,2611140608.0000,-3128420608.0000,0.34515527,-3.8031,0.00813763
08.93750024,AA,LM,2222433792.0000,-2705014016.0000,0.24114134,-2.7282,0.00651493
08.93750024,AA,SP,-412479776.0000,4759589888.0000,0.38877100,-0.7710,0.00485108
08.93750024,AZ,LM,-388706912.0000,423406784.0000,2.38524767,-0.8332,0.16927913
08.93750024,AZ,SP,-3023620352.0000,7888010240.0000,0.13832195,-171.0483,0.12581919
08.93750024,LM,SP,-2634913536.0000,7464603648.0000,0.09088591,-29.0562,0.10089158
08.94027758,AA,AZ,2612373760.0000,-3129344256.0000,0.34480675,-4.2075,0.00813376
08.94027758,AA,SP,-409219264.0000,4759735296.0000,0.38523676,-0.8245,0.00485673
08.94027758,AZ,LM,-389441248.0000,423544352.0000,2.38355855,-2.5535,0.14827915
08.94027758,AZ,SP,-3021593088.0000,7889078784.0000,0.08764263,75.7080,0.12577856
08.94027758,LM,SP,-2632151808.0000,7465534976.0000,0.13296320,-58.2934,0.08851941
08.94305563,AA,AZ,2613605888.0000,-3130268160.0000,0.35691794,-3.1189,0.00813752
08.94305563,AA,LM,2223430400.0000,-2706586112.0000,0.22916884,-1.8715,0.00757765
08.94305563,AA,SP,-405958464.0000,4759879168.0000,0.37897025,-0.5587,0.00486694
08.94305563,AZ,LM,-390175424.0000,423682208.0000,2.38060851,-16.9884,0.19612385
08.94305563,AZ,SP,-3019564288.0000,7890147328.0000,0.05799572,99.7137,0.12573794
08.94305563,LM,SP,-2629388800.0000,7466465280.0000,0.16096772,-88.4492,0.11727428
08.94583368,AA,AZ,2614835968.0000,-3131192576.0000,0.35774079,-3.0288,0.00812032
08.94583368,AA,LM,2223926784.0000,-2707372288.0000,0.24591638,-3.0392,0.00706228
08.94583368,AA,SP,-402697504.0000,4760022528.0000,0.37229574,-0.8160,0.00486462
08.94583368,AZ,LM,-390909376.0000,423820320.0000,2.37917504,-7.8133,0.18281212
08.94583368,AZ,SP,-3017533696.0000,7891214848.0000,0.23396313,13.5671,0.12569686
08.94583368,LM,SP,-2626624512.0000,7467394560.0000,0.15391133,-108.7528,0.10949380
08.94861102,AA,AZ,2616065280.0000,-3132117504.0000,0.35824693,-2.7849,0.00810614
08.94861102,AA,SP,-399436288.0000,4760164352.0000,0.37796844,-0.2918,0.00486409
08.94861102,AZ,SP,-3015501568.0000,7892281344.0000,0.18204820,-30.9825,0.12565603
08.94861102,LM,SP,-2623858688.0000,7468322816.0000,0.15794488,26.3115,0.13511363
08.95138907,AA,AZ,2617293056.0000,-3133042944.0000,0.35838070,-1.6727,0.00809595
08.95138907,AA,LM,2224916480.0000,-2708945664.0000,0.22580366,-1.8595,0.00591170
08.95138907,AA,SP,-396174880.0000,4760304640.0000,0.38088815,-0.5900,0.00486602
08.95138907,AZ,LM,-392376640.0000,424097280.0000,2.37578367,-10.4196,0.15288639
08.95138907,AZ,SP,-3013467904.0000,7893348352.0000,0.02442849,14.0593,0.12561622
08.95138907,LM,SP,-2621091328.0000,7469250560.0000,0.11748529,-70.7333,0.09187360
08.95416641,AA,AZ,2618519552.0000,-3133968640.0000,0.35854005,-1.3501,0.00809286
08.95416641,AA,LM,2225409536.0000,-2709732352.0000,0.25193687,-1.1859,0.00770672
08.95416641,AA,SP,-392913248.0000,4760444416.0000,0.38723619,-0.1085,0.00487209
08.95416641,AZ,LM,-393109952.0000,424236160.0000,2.37258548,-6.0221,0.19899255
08.95416641,AZ,SP,-3011432704.0000,7894413312.0000,0.12556853,-131.2850,0.12557317
08.95416641,LM,SP,-2618322688.0000,7470176256.0000,0.05206368,-95.3418,0.11977727
08.95694447,AA,AZ,2619744256.0000,-3134894848.0000,0.35184626,-0.2490,0.00808007
08.95694447,AA,LM,2225901312.0000,-2710519552.0000,0.21632399,1.0301,0.00673279
08.95694447,AA,SP,-389651424.0000,4760582656.0000,0.37663749,-0.2221,0.00487236
08.95694447,AZ,LM,-393843040.0000,424375296.0000,2.37148197,-2.0752,0.17377782
08.95694447,AZ,SP,-3009395712.0000,7895477248.0000,0.13030422,118.6618,0.12553187
08.95694447,LM,SP,-2615552768.0000,7471101952.0000,0.21644423,-63.3994,0.10476331
08.95972252,AA,AZ,2620967936.0000,-3135821056.0000,0.35573027,-1.0066,0.00808075
08.95972252,AA,LM,2226392064.0000,-2711306752.0000,0.22868129,-0.6263,0.00653253
08.95972252,AA,SP,-386389376.0000,4760719872.0000,0.37303201,0.1750,0.00488080
08.95972252,AZ,LM,-394575936.0000,424514688.0000,2.36955967,-4.5103,0.16826184
08.95972252,AZ,SP,-3007357184.0000,7896541184.0000,0.33208724,-94.1219,0.12549008
08.95972252,LM,SP,-2612781312.0000,7472026112.0000,0.06483481,11.7299,0.10160409
08.96249986,AA,AZ,2622190080.0000,-3136748288.0000,0.34651334,-0.1920,0.00808289
08.96249986,AA,LM,2226881536.0000,-2712093952.0000,0.22765457,-0.9724,0.00704546
08.96249986,AA,SP,-383127136.0000,4760856064.0000,0.37265143,0.3696,0.00489010
08.96249986,AZ,LM,-395308640.0000,424654368.0000,2.36718645,-5.5474,0.18106764
08.96249986,AZ,SP,-3005316864.0000,7897604608.0000,0.32186101,178.3545,0.12544812
08.96249986,LM,SP,-2610008576.0000,7472949760.0000,0.07712985,41.7861,0.10951919
08.96527791,AA,SP,-379864672.0000,4760990720.0000,0.38272908,0.1213,0.00490009
08.96527791,AA,AZ,2623410688.0000,-3137675776.0000,0.34207581,0.1874,0.00808102
08.96527791,AA,LM,2227369728.0000,-2712881664.0000,0.23519657,0.6797,0.00693104
08.96527791,AZ,SP,-3003275520.0000,7898665984.0000,0.07237907,-137.3617,0.12548487
08.96527791,AZ,LM,-396041120.0000,424794272.0000,2.36523625,-2.9540,0.17781673
08.96527791,LM,SP,-2607234304.0000,7473872384.0000,0.09663055,-79.8559,0.10779662
08.96805525,AA,SP,-376602016.0000,4761124352.0000,0.36747373,0.2054,0.00489086
08.96805525,AA,AZ,2624630272.0000,-3138603776.0000,0.34820556,0.0205,0.00805690
08.96805525,AA,LM,2227856896.0000,-2713669376.0000,0.27111092,-0.4229,0.00676280
08.96805525,AZ,SP,-3001232128.0000,7899728896.0000,0.20369989,-25.2839,0.12537546
08.96805525,AZ,LM,-396773376.0000,424934464.0000,2.36327291,-6.9038,0.17367549
08.96805525,LM,SP,-2604458752.0000,7474793984.0000,0.02065747,-41.8651,0.10540515
08.97083330,AA,AZ,2625848064.0000,-3139532032.0000,0.35390349,1.6795,0.00805332
08.97083330,AA,LM,2228342784.0000,-2714457088.0000,0.24583512,-1.1777,0.00682240
08.97083330,AA,SP,-373339136.0000,4761257472.0000,0.36947652,-0.2797,0.00489628
08.97083330,AZ,LM,-397505440.0000,425074880.0000,2.36116660,-0.6978,0.17493744
08.97083330,AZ,SP,-2999187200.0000,7900789248.0000,0.13050239,-100.8704,0.12532170
08.97083330,LM,SP,-2601681920.0000,7475714560.0000,0.20702050,-117.1321,0.10634107
