# SRC:SGRA DATE(MJD):57849 FREQ:227.0707GHz
# time(UTC)      T1     T2   U(lambda)        V(lambda)         Iamp(Jy)    Iphase(d)   Isigma(Jy)
08.90972257      AA     AZ   2576042240.0000  -3091975680.0000  0.13056694     -4.7515  0.00332852
08.90972257      AA     LM   2198019584.0000  -2673615104.0000  0.10429621     -5.4023  0.00290618
08.90972257      AZ     LM   -378022496.0000    418360384.0000  0.91245109    -10.0518  0.07313444
08.90972257      AZ     SP  -3017229312.0000   7808506880.0000  0.14414030   -161.0106  0.04713756
08.90972257      LM     SP  -2639206912.0000   7390146560.0000  0.04664068    -34.4633  0.04120365
08.91249990      AA     SP   -437957312.0000   4716686848.0000  0.16020957     -1.4857  0.00187959
08.91249990      AA     AZ   2577278464.0000  -3092886784.0000  0.12836985     -4.5074  0.00333134
08.91249990      AA     LM   2198525952.0000  -2674392576.0000  0.08968971     -4.9688  0.00268573
08.91249990      AZ     LM   -378752480.0000    418494208.0000  0.91242016    -14.5028  0.06746448
08.91249990      AZ     SP  -3015235840.0000   7809573888.0000  0.03053228   -175.3958  0.04713071
08.91249990      LM     SP  -2636483328.0000   7391079424.0000  0.06740977      8.2161  0.03804022
08.91527796      AZ     LM   -379482240.0000    418628256.0000  0.91227437     -9.4503  0.06514278
08.91527796      AZ     SP  -3013240576.0000   7810639360.0000  0.09879013   -120.8298  0.04712413
08.91527796      LM     SP  -2633758208.0000   7392011776.0000  0.08765906   -103.9781  0.03676186
08.91805530      AZ     LM   -380211808.0000    418762592.0000  0.91207780    -12.0779  0.06599049
08.91805530      AZ     SP  -3011243776.0000   7811704320.0000  0.02238349    -99.0904  0.04711802
08.91805530      LM     SP  -2631031808.0000   7392942080.0000  0.04628448   -130.6564  0.03727066
08.92083335      AZ     LM   -380941184.0000    418897152.0000  0.91188636     -8.3841  0.06651822
08.92083335      AZ     SP  -3009245440.0000   7812768768.0000  0.03381756     20.4647  0.04711172
08.92083335      LM     SP  -2628304128.0000   7393871872.0000  0.03168366    147.1144  0.03759909
