# SRC:SGRA DATE(MJD):57850 FREQ:229.0707GHz
# time(UTC)      T1     T2   U(lambda)        V(lambda)         Iamp(Jy)    Iphase(d)   Isigma(Jy)
04.11805558      AA     PV  -3534799872.0000  -5560829952.0000  0.01543156      1.3436  0.00161051
04.11805558      AA     SP  -4371094016.0000   3089526784.0000  0.07395846      0.0520  0.00315653
04.11805558      AP     SP  -4371948544.0000   3091041792.0000  0.05005600     46.1855  0.02498797
04.11805558      AP     PV  -3535654656.0000  -5559314944.0000  0.02239345     32.4978  0.01278581
04.11805558      PV     SP   -836293888.0000   8650356736.0000  0.03796031     39.9659  0.02224274
04.12083328      AA     AP       854714.9375     -1515330.8750  0.99925612      0.4316  0.00180787
04.12083328      AA     PV  -3536823808.0000  -5559579648.0000  0.01242598    -10.2188  0.00142152
04.12083328      AA     SP  -4370343936.0000   3091072256.0000  0.06376237     -0.2334  0.00278243
04.12083328      AP     SP  -4371198464.0000   3092587776.0000  0.06511379     12.9673  0.02823414
04.12083328      AP     PV  -3537678592.0000  -5558064128.0000  0.03454283    -58.8266  0.01446515
04.12083328      PV     SP   -833519872.0000   8650651648.0000  0.03465537     14.5937  0.02225734
04.12361097      AA     AP       854825.4375     -1515633.1250  0.99920076      0.4349  0.00179671
04.12361097      AA     PV  -3538845696.0000  -5558328832.0000  0.01423924     -1.5484  0.00180222
04.12361097      AA     SP  -4369591296.0000   3092617728.0000  0.08447203     -1.6478  0.00352291
04.12361097      AP     SP  -4370445824.0000   3094133248.0000  0.07336556    -29.1436  0.02214599
04.12361097      AP     PV  -3539700480.0000  -5556812800.0000  0.02643616     53.6155  0.01136167
04.12361097      PV     SP   -830745472.0000   8650946560.0000  0.02526718      2.1089  0.02227186
04.12638903      AA     AP       854935.4375     -1515935.5000  0.99916250      0.4217  0.00181464
04.12638903      AA     SP  -4368836096.0000   3094162688.0000  0.08399235     -1.2240  0.00352317
04.12638903      AP     SP  -4369691136.0000   3095678720.0000  0.09466080     28.0255  0.02238981
04.12638903      AP     PV  -3541720576.0000  -5555560960.0000  0.01756669    -34.4399  0.01149263
04.12638903      PV     SP   -827970560.0000   8651239424.0000  0.05959056     36.3721  0.02230722
04.12916672      AA     SP  -4368078848.0000   3095707392.0000  0.08000964      0.2611  0.00355753
04.12916672      AA     AP       855045.0000     -1516237.7500  0.99919446      0.4483  0.00181542
