# SRC:SGRA DATE(MJD):57850 FREQ:228.1918GHz
# time(UTC)      T1     T2   U(lambda)        V(lambda)         Iamp(Jy)    Iphase(d)   Isigma(Jy)
04.13472211      AA     PV  -3530415872.0000  -5533001728.0000  0.01476964     30.8661  0.00164509
04.13472211      AA     SP  -4348421120.0000   3084759296.0000  0.07944239     -0.2746  0.00319550
04.13472211      AP     PV  -3531258368.0000  -5531489792.0000  0.02863322     27.0293  0.01257296
04.13472211      AP     SP  -4349263360.0000   3086271232.0000  0.08293934      3.1871  0.02441409
04.13472211      PV     SP   -818005312.0000   8617760768.0000  0.05143664    -30.1495  0.02231012
04.13750017      AA     PV  -3532430336.0000  -5531752960.0000  0.01620640    -13.2424  0.00171988
04.13750017      AA     SP  -4347672064.0000   3086297344.0000  0.08207452      2.8563  0.00333560
04.13750017      AP     PV  -3533273088.0000  -5530240512.0000  0.02943131    -15.8363  0.01199431
04.13750017      AP     SP  -4348515328.0000   3087810048.0000  0.08222255     -3.7913  0.02325171
04.13750017      PV     SP   -815241920.0000   8618050560.0000  0.04157345     39.7631  0.02231929
04.14027786      AA     AP       842578.3750     -1512686.2500  0.99976769     -0.3325  0.00183127
04.14027786      AA     PV  -3534443008.0000  -5530503680.0000  0.01240296     20.7757  0.00149983
04.14027786      AP     PV  -3535285504.0000  -5528991744.0000  0.00426045     41.6076  0.01409078
04.14027786      AP     SP  -4347764224.0000   3089347840.0000  0.07606376     29.3548  0.02726740
04.14305556      AA     AP       842706.3125     -1512980.7500  0.99969963      0.3603  0.00179839
04.14305556      AA     SP  -4346167808.0000   3089372928.0000  0.07651142     -2.1607  0.00319340
04.14305556      AP     PV  -3537296128.0000  -5527740416.0000  0.00699257   -164.8966  0.01258996
04.14305556      AP     SP  -4347010048.0000   3090886144.0000  0.08443861     37.9795  0.02433275
04.14305556      PV     SP   -809713792.0000   8618626048.0000  0.04399782    127.3861  0.02233758
04.14583325      AA     AP       842833.6875     -1513275.2500  0.99997108     -1.0662  0.00181860
04.14583325      AA     PV  -3538462464.0000  -5528003072.0000  0.01380071    -37.5136  0.00176919
04.14583325      AA     SP  -4345412096.0000   3090910720.0000  0.08175922     -0.9316  0.00342278
04.14583325      AP     PV  -3539305472.0000  -5526489088.0000  0.00653513    -87.3744  0.01190938
04.14583325      AP     SP  -4346254336.0000   3092423680.0000  0.09323423     -2.6720  0.02303169
04.14583325      PV     SP   -806949056.0000   8618912768.0000  0.02929872     10.5646  0.02239639
04.14861095      AA     AP       842960.5000     -1513570.0000  0.99992506      1.1528  0.00179592
04.14861095      AA     PV  -3540469504.0000  -5526750720.0000  0.01410879      9.0271  0.00135163
04.14861095      AA     SP  -4344653824.0000   3092447488.0000  0.06239962     -0.7898  0.00260654
04.14861095      AP     PV  -3541312512.0000  -5525237760.0000  0.02401934     31.4403  0.01542423
04.14861095      AP     SP  -4345496064.0000   3093961216.0000  0.06671893     -7.3968  0.02973504
04.14861095      PV     SP   -804184000.0000   8619198464.0000  0.02094147     84.7125  0.02236771
04.15138900      PV     SP   -802745920.0000   8619345920.0000  0.08656479    106.0568  0.11190960
04.39305568      AA     PV  -3709639936.0000  -5413887488.0000  0.01007260      6.7777  0.00233479
04.39305568      AA     SP  -4268899840.0000   3226589952.0000  0.08319791      0.2909  0.00400754
04.39305568      AP     PV  -3710491648.0000  -5412347904.0000  0.01290734     42.2918  0.01169639
04.39305568      AP     SP  -4269751808.0000   3228130048.0000  0.08371159    -15.3446  0.02006820
04.39583337      AA     SP  -4267956736.0000   3228069888.0000  0.07888501      0.0162  0.00328425
04.39583337      AP     PV  -3712290816.0000  -5411061760.0000  0.01474594     31.3209  0.01231027
04.39583337      AP     SP  -4268808448.0000   3229609728.0000  0.07079466    -13.8663  0.02107494
04.39583337      PV     SP   -556517888.0000   8640670720.0000  0.02746030    -60.1771  0.02323864
04.39861107      AA     AP       852225.0625     -1540341.5000  0.99929260      0.9409  0.00172907
04.39861107      AA     SP  -4266991872.0000   3229579264.0000  0.09410323     -2.8936  0.00393861
04.39861107      AP     PV  -3714124544.0000  -5409748480.0000  0.02235252   -116.9469  0.01013203
04.39861107      AP     SP  -4267844096.0000   3231119616.0000  0.08560539     27.9747  0.01731387
04.39861107      PV     SP   -553719424.0000   8640868352.0000  0.01333108     57.5819  0.02306551
04.40138876      AA     AP       852304.6875     -1540641.3750  0.99913667     -0.2486  0.00167001
04.40138876      AA     PV  -3715104256.0000  -5409975808.0000  0.00614664   -128.5841  0.00139657
04.40138876      AA     SP  -4266024960.0000   3231088384.0000  0.06497138      2.7541  0.00238440
04.40138876      AP     PV  -3715956480.0000  -5408435200.0000  0.03605147   -151.6787  0.01608323
04.40138876      AP     SP  -4266877184.0000   3232628736.0000  0.05312827     -3.8325  0.02746078
04.40416682      AA     AP       852383.6250     -1540941.2500  0.99878587      0.8615  0.00175405
