#SRC:SGRA,DATE(MJD):57849,FREQ:229.0707GHz
#time(UTC),T1,T2,U(lambda),V(lambda),Iamp(Jy),Iphase(d),Isigma(Jy)
08.61805558,AA,SP,-785542528.0000,4735216128.0000,0.10688271,-0.1243,0.00186342
08.62083364,AA,SP,-782318528.0000,4735493632.0000,0.10516350,-0.1486,0.00186739
08.62361097,AA,SP,-779094144.0000,4735769600.0000,0.10932514,-0.3479,0.00186275
08.62638903,AA,SP,-775869248.0000,4736044544.0000,0.11103623,0.2055,0.00186352
08.62916636,AA,SP,-772644032.0000,4736318464.0000,0.10951651,-0.2420,0.00186525
08.63194442,AA,SP,-769418368.0000,4736590848.0000,0.11128670,0.8931,0.00186116
08.63472247,AA,SP,-766192256.0000,4736862720.0000,0.11481071,-0.9553,0.00185669
08.63749981,AA,SP,-762965824.0000,4737133056.0000,0.11401154,-1.2425,0.00185640
08.64027786,AA,SP,-759738944.0000,4737401856.0000,0.11316382,-0.6598,0.00185391
08.64305520,AA,SP,-756511680.0000,4737670144.0000,0.11711982,-0.6838,0.00185603
08.64583325,AA,SP,-753283968.0000,4737936896.0000,0.11481563,-0.6206,0.00185276
08.64861131,AA,SP,-750055872.0000,4738203136.0000,0.11880622,-0.7341,0.00185725
08.65138865,AA,SP,-746827392.0000,4738467328.0000,0.11564750,-0.8130,0.00185165
08.65416670,AA,SP,-743598528.0000,4738731008.0000,0.12043436,-0.1452,0.00184807
08.65694475,AA,SP,-740369152.0000,4738993664.0000,0.12427414,-0.4960,0.00184604
08.65972209,AA,SP,-737139584.0000,4739254784.0000,0.12306161,-0.1699,0.00184852
08.66250014,AA,SP,-733909504.0000,4739514880.0000,0.12631065,-0.0420,0.00184655
08.66527748,AA,SP,-730679040.0000,4739773952.0000,0.12059418,-0.7150,0.00184791
08.66805553,AA,SP,-727448192.0000,4740031488.0000,0.12656131,-0.7376,0.00184481
08.67083359,AA,SP,-724216960.0000,4740288000.0000,0.12737941,0.3192,0.00184114
08.67361093,AA,SP,-720985344.0000,4740544000.0000,0.12797578,0.4418,0.00184414
08.67638898,AA,SP,-717753344.0000,4740797952.0000,0.12881778,-0.1074,0.00184305
08.67916632,AA,SP,-714520960.0000,4741051392.0000,0.12631213,-0.1050,0.00183751
