# SRC:SGRA DATE(MJD):57850 FREQ:228.1918GHz
# time(UTC)      T1     T2   U(lambda)        V(lambda)         Iamp(Jy)    Iphase(d)   Isigma(Jy)
04.10972214      AA     PV  -3512201984.0000  -5544209920.0000  0.01708729      0.9289  0.00449791
04.10972214      AA     SP  -4355058176.0000   3070903040.0000  0.20304213      3.4051  0.00884794
04.10972214      AP     PV  -3513043200.0000  -5542700544.0000  0.02100439     48.7696  0.02831767
04.10972214      AP     SP  -4355898880.0000   3072412928.0000  0.22557040    -37.7186  0.05568225
04.10972214      PV     SP   -842855936.0000   8615112704.0000  0.05850626    -45.3878  0.05464568
04.11249983      AA     AP       841269.9375     -1509745.0000  2.46146713      0.0302  0.00463056
04.11249983      AA     PV  -3514233600.0000  -5542966784.0000  0.02863147    -24.1897  0.00394524
04.11249983      AA     SP  -4354329600.0000   3072443648.0000  0.17770647     -0.8300  0.00773976
04.11249983      AP     PV  -3515074816.0000  -5541456896.0000  0.04449955     -4.8264  0.03269451
04.11249983      AP     SP  -4355171840.0000   3073953280.0000  0.16545191     17.7216  0.06403963
04.11249983      PV     SP   -840096576.0000   8615411712.0000  0.09637611     74.3004  0.05460471
04.11527789      AA     AP       841403.1875     -1510038.6250  2.46163269     -0.9272  0.00464554
04.11527789      AA     PV  -3516262656.0000  -5541724672.0000  0.03517118    -41.3498  0.00366912
04.11527789      AA     SP  -4353600000.0000   3073984256.0000  0.16248034     -1.8540  0.00719308
04.11527789      AP     PV  -3517104384.0000  -5540213760.0000  0.04403717   -107.6964  0.03536771
04.11527789      AP     SP  -4354441216.0000   3075494144.0000  0.22043592      2.5266  0.06922972
04.11527789      PV     SP   -837336768.0000   8615707648.0000  0.09645133     98.6863  0.05467599
04.11805558      AA     AP       841535.8750     -1510332.5000  2.46141278      1.5522  0.00448250
04.11805558      AA     PV  -3518290432.0000  -5540480512.0000  0.03403051      3.3464  0.00364614
04.11805558      AA     SP  -4352866816.0000   3075524096.0000  0.16868657     -1.1673  0.00713398
04.11805558      AP     PV  -3519131648.0000  -5538969600.0000  0.04277689     45.8245  0.03438398
04.11805558      AP     SP  -4353708032.0000   3077034496.0000  0.14193527     31.9770  0.06724907
04.11805558      PV     SP   -834576512.0000   8616004608.0000  0.09675125     47.1147  0.05467652
04.12083328      AA     AP       841668.1250     -1510626.6250  2.46218148      0.4408  0.00445358
04.12083328      AA     PV  -3520316160.0000  -5539235328.0000  0.03130880     16.7021  0.00351085
04.12083328      AA     SP  -4352131584.0000   3077063936.0000  0.16488580      0.4300  0.00686015
04.12083328      AP     PV  -3521157376.0000  -5537725440.0000  0.06081639    -17.2862  0.03554860
04.12083328      AP     SP  -4352973312.0000   3078574592.0000  0.15908457      6.2625  0.06944010
04.12083328      PV     SP   -831815680.0000   8616299520.0000  0.08810258     -1.3852  0.05471240
04.12361097      AA     AP       841799.7500     -1510920.6250  2.46177595     -0.3501  0.00441974
04.12361097      AA     PV  -3522339840.0000  -5537990656.0000  0.03182701    -11.7167  0.00460873
04.12361097      AA     SP  -4351394304.0000   3078603520.0000  0.22014140      1.3405  0.00899345
04.12361097      AP     PV  -3523181568.0000  -5536479232.0000  0.06097346     45.3738  0.02692793
04.12361097      AP     SP  -4352236544.0000   3080114688.0000  0.18874104    -27.5795  0.05252763
04.12361097      PV     SP   -829054592.0000   8616593408.0000  0.07573517     46.9739  0.05474811
04.12638903      AA     AP       841930.8750     -1511214.6250  2.46195927      0.4564  0.00446373
04.12638903      AA     SP  -4350654976.0000   3080143104.0000  0.21107512     -4.3962  0.00893708
04.12638903      AP     PV  -3525203712.0000  -5535233024.0000  0.03283709     -6.8523  0.02741138
04.12638903      AP     SP  -4351496192.0000   3081654016.0000  0.24109199     18.0218  0.05344335
04.12638903      PV     SP   -826292864.0000   8616888320.0000  0.14975287     41.7670  0.05483501
04.12916672      AA     AP       842061.5000     -1511508.8750  2.46142221     -0.2657  0.00447123
04.12916672      AA     PV  -3526381568.0000  -5535498240.0000  0.03263154     12.8110  0.00446711
04.12916672      AA     SP  -4349912576.0000   3081682176.0000  0.20016896     -2.1597  0.00871947
04.12916672      AP     PV  -3527223552.0000  -5533986304.0000  0.02513135     43.3478  0.02821644
04.12916672      AP     SP  -4350754816.0000   3083193344.0000  0.23724726      7.4300  0.05505881
04.12916672      PV     SP   -823530880.0000   8617179136.0000  0.09868693    -51.4299  0.05498011
04.13194442      AA     AP       842191.5625     -1511803.0000  2.46103149     -0.0629  0.00445303
04.13194442      AA     PV  -3528399616.0000  -5534249984.0000  0.03482870    -19.5178  0.00372642
04.13194442      AA     SP  -4349168128.0000   3083220736.0000  0.16363163     -2.6879  0.00724285
04.13194442      AP     PV  -3529241856.0000  -5532738048.0000  0.05106179     16.6678  0.03375463
04.13194442      AP     SP  -4350010368.0000   3084732416.0000  0.17534459    -21.7181  0.06557436
04.13194442      PV     SP   -820768384.0000   8617470976.0000  0.02638300     52.9097  0.05485515
04.13472211      AA     AP       842321.0625     -1512097.3750  2.46250267      0.4430  0.00443016
04.13472211      AA     PV  -3530415872.0000  -5533001728.0000  0.03636420     30.8661  0.00405037
04.13472211      AA     SP  -4348421120.0000   3084759296.0000  0.19559437     -0.2746  0.00786761
04.13472211      AP     PV  -3531258368.0000  -5531489792.0000  0.07049759     27.0293  0.03095578
04.13472211      AP     SP  -4349263360.0000   3086271232.0000  0.20420417      3.1871  0.06010970
04.13472211      PV     SP   -818005312.0000   8617760768.0000  0.12664168    -30.1495  0.05492953
04.13750017      AA     PV  -3532430336.0000  -5531752960.0000  0.03990163    -13.2424  0.00423451
04.13750017      AA     SP  -4347672064.0000   3086297344.0000  0.20207493      2.8563  0.00821256
04.13750017      AP     PV  -3533273088.0000  -5530240512.0000  0.07246254    -15.8363  0.02953107
04.13750017      AP     SP  -4348515328.0000   3087810048.0000  0.20243938     -3.7913  0.05724781
04.13750017      PV     SP   -815241920.0000   8618050560.0000  0.10235761     39.7631  0.05495211
